-0.5	-4.04	-12.25
1.5	-4.04	-12.25
-3.5	-2.31	-12.25
-1.5	-2.31	-12.25
0.5	-2.31	-12.25
2.5	-2.31	-12.25
-2.5	-0.58	-12.25
-0.5	-0.58	-12.25
1.5	-0.58	-12.25
3.5	-0.58	-12.25
-3.5	1.15	-12.25
-1.5	1.15	-12.25
0.5	1.15	-12.25
2.5	1.15	-12.25
-2.5	2.89	-12.25
-0.5	2.89	-12.25
1.5	2.89	-12.25
-2.5	-6.35	-10.61
-0.5	-6.35	-10.61
1.5	-6.35	-10.61
3.5	-6.35	-10.61
-5.5	-4.62	-10.61
-3.5	-4.62	-10.61
-1.5	-4.62	-10.61
0.5	-4.62	-10.61
2.5	-4.62	-10.61
4.5	-4.62	-10.61
-6.5	-2.89	-10.61
-4.5	-2.89	-10.61
-2.5	-2.89	-10.61
-0.5	-2.89	-10.61
1.5	-2.89	-10.61
3.5	-2.89	-10.61
5.5	-2.89	-10.61
-5.5	-1.15	-10.61
-3.5	-1.15	-10.61
-1.5	-1.15	-10.61
0.5	-1.15	-10.61
2.5	-1.15	-10.61
4.5	-1.15	-10.61
6.5	-1.15	-10.61
-6.5	0.58	-10.61
-4.5	0.58	-10.61
-2.5	0.58	-10.61
-0.5	0.58	-10.61
1.5	0.58	-10.61
3.5	0.58	-10.61
5.5	0.58	-10.61
-5.5	2.31	-10.61
-3.5	2.31	-10.61
-1.5	2.31	-10.61
0.5	2.31	-10.61
2.5	2.31	-10.61
4.5	2.31	-10.61
6.5	2.31	-10.61
-4.5	4.04	-10.61
-2.5	4.04	-10.61
-0.5	4.04	-10.61
1.5	4.04	-10.61
3.5	4.04	-10.61
5.5	4.04	-10.61
-3.5	5.77	-10.61
-1.5	5.77	-10.61
0.5	5.77	-10.61
2.5	5.77	-10.61
4.5	5.77	-10.61
-1.5	-9.24	-8.98
0.5	-9.24	-8.98
-4.5	-7.51	-8.98
-2.5	-7.51	-8.98
-0.5	-7.51	-8.98
1.5	-7.51	-8.98
3.5	-7.51	-8.98
5.5	-7.51	-8.98
-5.5	-5.77	-8.98
-3.5	-5.77	-8.98
-1.5	-5.77	-8.98
0.5	-5.77	-8.98
2.5	-5.77	-8.98
4.5	-5.77	-8.98
6.5	-5.77	-8.98
-6.5	-4.04	-8.98
-4.5	-4.04	-8.98
-2.5	-4.04	-8.98
-0.5	-4.04	-8.98
1.5	-4.04	-8.98
3.5	-4.04	-8.98
5.5	-4.04	-8.98
7.5	-4.04	-8.98
-7.5	-2.31	-8.98
-5.5	-2.31	-8.98
-3.5	-2.31	-8.98
-1.5	-2.31	-8.98
0.5	-2.31	-8.98
2.5	-2.31	-8.98
4.5	-2.31	-8.98
6.5	-2.31	-8.98
8.5	-2.31	-8.98
-8.5	-0.58	-8.98
-6.5	-0.58	-8.98
-4.5	-0.58	-8.98
-2.5	-0.58	-8.98
-0.5	-0.58	-8.98
1.5	-0.58	-8.98
3.5	-0.58	-8.98
5.5	-0.58	-8.98
7.5	-0.58	-8.98
-7.5	1.15	-8.98
-5.5	1.15	-8.98
-3.5	1.15	-8.98
-1.5	1.15	-8.98
0.5	1.15	-8.98
2.5	1.15	-8.98
4.5	1.15	-8.98
6.5	1.15	-8.98
8.5	1.15	-8.98
-8.5	2.89	-8.98
-6.5	2.89	-8.98
-4.5	2.89	-8.98
-2.5	2.89	-8.98
-0.5	2.89	-8.98
1.5	2.89	-8.98
3.5	2.89	-8.98
5.5	2.89	-8.98
7.5	2.89	-8.98
-7.5	4.62	-8.98
-5.5	4.62	-8.98
-3.5	4.62	-8.98
-1.5	4.62	-8.98
0.5	4.62	-8.98
2.5	4.62	-8.98
4.5	4.62	-8.98
6.5	4.62	-8.98
-6.5	6.35	-8.98
-4.5	6.35	-8.98
-2.5	6.35	-8.98
-0.5	6.35	-8.98
1.5	6.35	-8.98
3.5	6.35	-8.98
5.5	6.35	-8.98
-3.5	8.08	-8.98
-1.5	8.08	-8.98
0.5	8.08	-8.98
2.5	8.08	-8.98
4.5	8.08	-8.98
-2.5	-9.81	-7.35
-0.5	-9.81	-7.35
1.5	-9.81	-7.35
3.5	-9.81	-7.35
-5.5	-8.08	-7.35
-3.5	-8.08	-7.35
-1.5	-8.08	-7.35
0.5	-8.08	-7.35
2.5	-8.08	-7.35
4.5	-8.08	-7.35
6.5	-8.08	-7.35
-8.5	-6.35	-7.35
-6.5	-6.35	-7.35
-4.5	-6.35	-7.35
-2.5	-6.35	-7.35
-0.5	-6.35	-7.35
1.5	-6.35	-7.35
3.5	-6.35	-7.35
5.5	-6.35	-7.35
7.5	-6.35	-7.35
-9.5	-4.62	-7.35
-7.5	-4.62	-7.35
-5.5	-4.62	-7.35
-3.5	-4.62	-7.35
-1.5	-4.62	-7.35
0.5	-4.62	-7.35
2.5	-4.62	-7.35
4.5	-4.62	-7.35
6.5	-4.62	-7.35
8.5	-4.62	-7.35
-8.5	-2.89	-7.35
-6.5	-2.89	-7.35
-4.5	-2.89	-7.35
-2.5	-2.89	-7.35
-0.5	-2.89	-7.35
1.5	-2.89	-7.35
3.5	-2.89	-7.35
5.5	-2.89	-7.35
7.5	-2.89	-7.35
9.5	-2.89	-7.35
-9.5	-1.15	-7.35
-7.5	-1.15	-7.35
-5.5	-1.15	-7.35
-3.5	-1.15	-7.35
-1.5	-1.15	-7.35
0.5	-1.15	-7.35
2.5	-1.15	-7.35
4.5	-1.15	-7.35
6.5	-1.15	-7.35
8.5	-1.15	-7.35
10.5	-1.15	-7.35
-10.5	0.58	-7.35
-8.5	0.58	-7.35
-6.5	0.58	-7.35
-4.5	0.58	-7.35
-2.5	0.58	-7.35
-0.5	0.58	-7.35
1.5	0.58	-7.35
3.5	0.58	-7.35
5.5	0.58	-7.35
7.5	0.58	-7.35
9.5	0.58	-7.35
-9.5	2.31	-7.35
-7.5	2.31	-7.35
-5.5	2.31	-7.35
-3.5	2.31	-7.35
-1.5	2.31	-7.35
0.5	2.31	-7.35
2.5	2.31	-7.35
4.5	2.31	-7.35
6.5	2.31	-7.35
8.5	2.31	-7.35
-8.5	4.04	-7.35
-6.5	4.04	-7.35
-4.5	4.04	-7.35
-2.5	4.04	-7.35
-0.5	4.04	-7.35
1.5	4.04	-7.35
3.5	4.04	-7.35
5.5	4.04	-7.35
7.5	4.04	-7.35
9.5	4.04	-7.35
-7.5	5.77	-7.35
-5.5	5.77	-7.35
-3.5	5.77	-7.35
-1.5	5.77	-7.35
0.5	5.77	-7.35
2.5	5.77	-7.35
4.5	5.77	-7.35
6.5	5.77	-7.35
8.5	5.77	-7.35
-6.5	7.51	-7.35
-4.5	7.51	-7.35
-2.5	7.51	-7.35
-0.5	7.51	-7.35
1.5	7.51	-7.35
3.5	7.51	-7.35
5.5	7.51	-7.35
7.5	7.51	-7.35
-3.5	9.24	-7.35
-1.5	9.24	-7.35
0.5	9.24	-7.35
2.5	9.24	-7.35
4.5	9.24	-7.35
-2.5	-10.97	-5.72
-0.5	-10.97	-5.72
1.5	-10.97	-5.72
3.5	-10.97	-5.72
-5.5	-9.24	-5.72
-3.5	-9.24	-5.72
-1.5	-9.24	-5.72
0.5	-9.24	-5.72
2.5	-9.24	-5.72
4.5	-9.24	-5.72
6.5	-9.24	-5.72
-8.5	-7.51	-5.72
-6.5	-7.51	-5.72
-4.5	-7.51	-5.72
-2.5	-7.51	-5.72
-0.5	-7.51	-5.72
1.5	-7.51	-5.72
3.5	-7.51	-5.72
5.5	-7.51	-5.72
7.5	-7.51	-5.72
-9.5	-5.77	-5.72
-7.5	-5.77	-5.72
-5.5	-5.77	-5.72
-3.5	-5.77	-5.72
-1.5	-5.77	-5.72
0.5	-5.77	-5.72
2.5	-5.77	-5.72
4.5	-5.77	-5.72
6.5	-5.77	-5.72
8.5	-5.77	-5.72
-10.5	-4.04	-5.72
-8.5	-4.04	-5.72
-6.5	-4.04	-5.72
-4.5	-4.04	-5.72
-2.5	-4.04	-5.72
-0.5	-4.04	-5.72
1.5	-4.04	-5.72
3.5	-4.04	-5.72
5.5	-4.04	-5.72
7.5	-4.04	-5.72
9.5	-4.04	-5.72
-9.5	-2.31	-5.72
-7.5	-2.31	-5.72
-5.5	-2.31	-5.72
-3.5	-2.31	-5.72
-1.5	-2.31	-5.72
0.5	-2.31	-5.72
2.5	-2.31	-5.72
4.5	-2.31	-5.72
6.5	-2.31	-5.72
8.5	-2.31	-5.72
10.5	-2.31	-5.72
-10.5	-0.58	-5.72
-8.5	-0.58	-5.72
-6.5	-0.58	-5.72
-4.5	-0.58	-5.72
-2.5	-0.58	-5.72
-0.5	-0.58	-5.72
1.5	-0.58	-5.72
3.5	-0.58	-5.72
5.5	-0.58	-5.72
7.5	-0.58	-5.72
9.5	-0.58	-5.72
11.5	-0.58	-5.72
-11.5	1.15	-5.72
-9.5	1.15	-5.72
-7.5	1.15	-5.72
-5.5	1.15	-5.72
-3.5	1.15	-5.72
-1.5	1.15	-5.72
0.5	1.15	-5.72
2.5	1.15	-5.72
4.5	1.15	-5.72
6.5	1.15	-5.72
8.5	1.15	-5.72
10.5	1.15	-5.72
-10.5	2.89	-5.72
-8.5	2.89	-5.72
-6.5	2.89	-5.72
-4.5	2.89	-5.72
-2.5	2.89	-5.72
-0.5	2.89	-5.72
1.5	2.89	-5.72
3.5	2.89	-5.72
5.5	2.89	-5.72
7.5	2.89	-5.72
9.5	2.89	-5.72
-9.5	4.62	-5.72
-7.5	4.62	-5.72
-5.5	4.62	-5.72
-3.5	4.62	-5.72
-1.5	4.62	-5.72
0.5	4.62	-5.72
2.5	4.62	-5.72
4.5	4.62	-5.72
6.5	4.62	-5.72
8.5	4.62	-5.72
10.5	4.62	-5.72
-8.5	6.35	-5.72
-6.5	6.35	-5.72
-4.5	6.35	-5.72
-2.5	6.35	-5.72
-0.5	6.35	-5.72
1.5	6.35	-5.72
3.5	6.35	-5.72
5.5	6.35	-5.72
7.5	6.35	-5.72
9.5	6.35	-5.72
-7.5	8.08	-5.72
-5.5	8.08	-5.72
-3.5	8.08	-5.72
-1.5	8.08	-5.72
0.5	8.08	-5.72
2.5	8.08	-5.72
4.5	8.08	-5.72
6.5	8.08	-5.72
-4.5	9.81	-5.72
-2.5	9.81	-5.72
-0.5	9.81	-5.72
1.5	9.81	-5.72
3.5	9.81	-5.72
5.5	9.81	-5.72
-1.5	11.55	-5.72
0.5	11.55	-5.72
-3.5	-11.55	-4.08
-1.5	-11.55	-4.08
0.5	-11.55	-4.08
2.5	-11.55	-4.08
-6.5	-9.81	-4.08
-4.5	-9.81	-4.08
-2.5	-9.81	-4.08
-0.5	-9.81	-4.08
1.5	-9.81	-4.08
3.5	-9.81	-4.08
5.5	-9.81	-4.08
-7.5	-8.08	-4.08
-5.5	-8.08	-4.08
-3.5	-8.08	-4.08
-1.5	-8.08	-4.08
0.5	-8.08	-4.08
2.5	-8.08	-4.08
4.5	-8.08	-4.08
6.5	-8.08	-4.08
8.5	-8.08	-4.08
-10.5	-6.35	-4.08
-8.5	-6.35	-4.08
-6.5	-6.35	-4.08
-4.5	-6.35	-4.08
-2.5	-6.35	-4.08
-0.5	-6.35	-4.08
1.5	-6.35	-4.08
3.5	-6.35	-4.08
5.5	-6.35	-4.08
7.5	-6.35	-4.08
9.5	-6.35	-4.08
-9.5	-4.62	-4.08
-7.5	-4.62	-4.08
-5.5	-4.62	-4.08
-3.5	-4.62	-4.08
-1.5	-4.62	-4.08
0.5	-4.62	-4.08
2.5	-4.62	-4.08
4.5	-4.62	-4.08
6.5	-4.62	-4.08
8.5	-4.62	-4.08
10.5	-4.62	-4.08
-10.5	-2.89	-4.08
-8.5	-2.89	-4.08
-6.5	-2.89	-4.08
-4.5	-2.89	-4.08
-2.5	-2.89	-4.08
-0.5	-2.89	-4.08
1.5	-2.89	-4.08
3.5	-2.89	-4.08
5.5	-2.89	-4.08
7.5	-2.89	-4.08
9.5	-2.89	-4.08
11.5	-2.89	-4.08
-11.5	-1.15	-4.08
-9.5	-1.15	-4.08
-7.5	-1.15	-4.08
-5.5	-1.15	-4.08
-3.5	-1.15	-4.08
-1.5	-1.15	-4.08
0.5	-1.15	-4.08
2.5	-1.15	-4.08
4.5	-1.15	-4.08
6.5	-1.15	-4.08
8.5	-1.15	-4.08
10.5	-1.15	-4.08
-10.5	0.58	-4.08
-8.5	0.58	-4.08
-6.5	0.58	-4.08
-4.5	0.58	-4.08
-2.5	0.58	-4.08
-0.5	0.58	-4.08
1.5	0.58	-4.08
3.5	0.58	-4.08
5.5	0.58	-4.08
7.5	0.58	-4.08
9.5	0.58	-4.08
11.5	0.58	-4.08
-11.5	2.31	-4.08
-9.5	2.31	-4.08
-7.5	2.31	-4.08
-5.5	2.31	-4.08
-3.5	2.31	-4.08
-1.5	2.31	-4.08
0.5	2.31	-4.08
2.5	2.31	-4.08
4.5	2.31	-4.08
6.5	2.31	-4.08
8.5	2.31	-4.08
10.5	2.31	-4.08
-10.5	4.04	-4.08
-8.5	4.04	-4.08
-6.5	4.04	-4.08
-4.5	4.04	-4.08
-2.5	4.04	-4.08
-0.5	4.04	-4.08
1.5	4.04	-4.08
3.5	4.04	-4.08
5.5	4.04	-4.08
7.5	4.04	-4.08
9.5	4.04	-4.08
11.5	4.04	-4.08
-9.5	5.77	-4.08
-7.5	5.77	-4.08
-5.5	5.77	-4.08
-3.5	5.77	-4.08
-1.5	5.77	-4.08
0.5	5.77	-4.08
2.5	5.77	-4.08
4.5	5.77	-4.08
6.5	5.77	-4.08
8.5	5.77	-4.08
10.5	5.77	-4.08
-8.5	7.51	-4.08
-6.5	7.51	-4.08
-4.5	7.51	-4.08
-2.5	7.51	-4.08
-0.5	7.51	-4.08
1.5	7.51	-4.08
3.5	7.51	-4.08
5.5	7.51	-4.08
7.5	7.51	-4.08
9.5	7.51	-4.08
-7.5	9.24	-4.08
-5.5	9.24	-4.08
-3.5	9.24	-4.08
-1.5	9.24	-4.08
0.5	9.24	-4.08
2.5	9.24	-4.08
4.5	9.24	-4.08
6.5	9.24	-4.08
-4.5	10.97	-4.08
-2.5	10.97	-4.08
-0.5	10.97	-4.08
1.5	10.97	-4.08
3.5	10.97	-4.08
5.5	10.97	-4.08
0.5	-12.7	-2.45
-6.5	-10.97	-2.45
-4.5	-10.97	-2.45
-2.5	-10.97	-2.45
-0.5	-10.97	-2.45
1.5	-10.97	-2.45
3.5	-10.97	-2.45
5.5	-10.97	-2.45
-7.5	-9.24	-2.45
-5.5	-9.24	-2.45
-3.5	-9.24	-2.45
-1.5	-9.24	-2.45
0.5	-9.24	-2.45
2.5	-9.24	-2.45
4.5	-9.24	-2.45
6.5	-9.24	-2.45
8.5	-9.24	-2.45
-8.5	-7.51	-2.45
-6.5	-7.51	-2.45
-4.5	-7.51	-2.45
-2.5	-7.51	-2.45
-0.5	-7.51	-2.45
1.5	-7.51	-2.45
3.5	-7.51	-2.45
5.5	-7.51	-2.45
7.5	-7.51	-2.45
9.5	-7.51	-2.45
-9.5	-5.77	-2.45
-7.5	-5.77	-2.45
-5.5	-5.77	-2.45
-3.5	-5.77	-2.45
-1.5	-5.77	-2.45
0.5	-5.77	-2.45
2.5	-5.77	-2.45
4.5	-5.77	-2.45
6.5	-5.77	-2.45
8.5	-5.77	-2.45
10.5	-5.77	-2.45
-10.5	-4.04	-2.45
-8.5	-4.04	-2.45
-6.5	-4.04	-2.45
-4.5	-4.04	-2.45
-2.5	-4.04	-2.45
-0.5	-4.04	-2.45
1.5	-4.04	-2.45
3.5	-4.04	-2.45
5.5	-4.04	-2.45
7.5	-4.04	-2.45
9.5	-4.04	-2.45
11.5	-4.04	-2.45
-11.5	-2.31	-2.45
-9.5	-2.31	-2.45
-7.5	-2.31	-2.45
-5.5	-2.31	-2.45
-3.5	-2.31	-2.45
-1.5	-2.31	-2.45
0.5	-2.31	-2.45
2.5	-2.31	-2.45
4.5	-2.31	-2.45
6.5	-2.31	-2.45
8.5	-2.31	-2.45
10.5	-2.31	-2.45
12.5	-2.31	-2.45
-12.5	-0.58	-2.45
-10.5	-0.58	-2.45
-8.5	-0.58	-2.45
-6.5	-0.58	-2.45
-4.5	-0.58	-2.45
-2.5	-0.58	-2.45
-0.5	-0.58	-2.45
1.5	-0.58	-2.45
3.5	-0.58	-2.45
5.5	-0.58	-2.45
7.5	-0.58	-2.45
9.5	-0.58	-2.45
11.5	-0.58	-2.45
-11.5	1.15	-2.45
-9.5	1.15	-2.45
-7.5	1.15	-2.45
-5.5	1.15	-2.45
-3.5	1.15	-2.45
-1.5	1.15	-2.45
0.5	1.15	-2.45
2.5	1.15	-2.45
4.5	1.15	-2.45
6.5	1.15	-2.45
8.5	1.15	-2.45
10.5	1.15	-2.45
12.5	1.15	-2.45
-10.5	2.89	-2.45
-8.5	2.89	-2.45
-6.5	2.89	-2.45
-4.5	2.89	-2.45
-2.5	2.89	-2.45
-0.5	2.89	-2.45
1.5	2.89	-2.45
3.5	2.89	-2.45
5.5	2.89	-2.45
7.5	2.89	-2.45
9.5	2.89	-2.45
11.5	2.89	-2.45
-11.5	4.62	-2.45
-9.5	4.62	-2.45
-7.5	4.62	-2.45
-5.5	4.62	-2.45
-3.5	4.62	-2.45
-1.5	4.62	-2.45
0.5	4.62	-2.45
2.5	4.62	-2.45
4.5	4.62	-2.45
6.5	4.62	-2.45
8.5	4.62	-2.45
10.5	4.62	-2.45
-10.5	6.35	-2.45
-8.5	6.35	-2.45
-6.5	6.35	-2.45
-4.5	6.35	-2.45
-2.5	6.35	-2.45
-0.5	6.35	-2.45
1.5	6.35	-2.45
3.5	6.35	-2.45
5.5	6.35	-2.45
7.5	6.35	-2.45
9.5	6.35	-2.45
-9.5	8.08	-2.45
-7.5	8.08	-2.45
-5.5	8.08	-2.45
-3.5	8.08	-2.45
-1.5	8.08	-2.45
0.5	8.08	-2.45
2.5	8.08	-2.45
4.5	8.08	-2.45
6.5	8.08	-2.45
8.5	8.08	-2.45
-6.5	9.81	-2.45
-4.5	9.81	-2.45
-2.5	9.81	-2.45
-0.5	9.81	-2.45
1.5	9.81	-2.45
3.5	9.81	-2.45
5.5	9.81	-2.45
7.5	9.81	-2.45
